inst_id,OC,sido,sgg,openDate,bedCount,instkind,revenue1,salescost1,sga1,salary1,noi1,noe1,interest1,ctax1,profit1,liquidAsset1,quickAsset1,receivableS1,inventoryAsset1,nonCAsset1,tanAsset1,OnonCAsset1,receivableL1,debt1,liquidLiabilities1,shortLoan1,NCLiabilities1,longLoan1,netAsset1,surplus1,revenue2,salescost2,sga2,salary2,noi2,noe2,interest2,ctax2,profit2,liquidAsset2,quickAsset2,receivableS2,inventoryAsset2,nonCAsset2,tanAsset2,OnonCAsset2,receivableL2,debt2,liquidLiabilities2,shortLoan2,NCLiabilities2,longLoan2,netAsset2,surplus2,employee1,employee2,ownerChange
148,open,busan,64,20060901,205.0,nursing_hospital,22074444856.0,2299286322.0,18699221543.0,13280151683.0,174577053.0,1080923960.0,1050738614.0,0.0,169590084.0,3719642702.0,3690402659.0,18600000.0,29240043.0,45738313687.0,45307390187.0,308021000.0,0.0,29593624063.0,11649657848.0,1650000000.0,17943966215.0,16404780678.0,19864332326.0,0.0,14114273223.0,345039311.0,13016804703.0,8178137421.0,202646137.0,761957526.0,638729782.0,0.0,193117820.0,2055276661.0,1854849293.0,0.0,200427368.0,45746705612.0,45188428382.0,326317000.0,0.0,26417818053.0,8902438885.0,1650000000.0,17515379168.0,17505379168.0,21384164220.0,0.0,406.0,268.0,same
149,open,gyeongbuk,172,20081209,105.0,nursing_hospital,2505862000.0,238781085.0,2227383031.0,1610142230.0,30664315.0,68643213.0,58393471.0,718210.0,1000776.0,778057419.0,773894419.0,0.0,4163000.0,3905719128.0,3817188918.0,82555000.0,0.0,3094612197.0,2533012197.0,1644743710.0,561600000.0,561600000.0,1589164350.0,0.0,2515554950.0,257699957.0,2207580527.0,1558665260.0,17605440.0,76141001.0,59479414.0,478630.0,-8739725.0,584173632.0,580242132.0,560489559.0,3931500.0,3523339847.0,3440334847.0,79555000.0,0.0,2519349905.0,2519349905.0,1666838504.0,0.0,0.0,1588163574.0,0.0,46.0,58.0,same
150,open,choongnam,94,20130826,186.0,nursing_hospital,5237992090.0,0.0,5060655115.0,2623322811.0,43303738.0,65834636.0,61730290.0,18939260.0,135866817.0,2510609429.0,2493819051.0,43775710.0,16790378.0,7937685054.0,7870685054.0,17000000.0,0.0,4079713996.0,3255314769.0,1643335007.0,824399227.0,0.0,6368580487.0,0.0,4481832700.0,0.0,4170616450.0,2335080779.0,45984401.0,76545728.0,57185457.0,16604980.0,264049943.0,1930380604.0,1911873874.0,43760000.0,18506730.0,8120770362.0,8108770362.0,12000000.0,0.0,3818437296.0,3063310534.0,1643335007.0,755126762.0,0.0,6232713670.0,0.0,52.0,52.0,same
152,open,gyeongnam,156,20070914,176.0,nursing_hospital,6571258948.0,430375858.0,5682418044.0,3510649384.0,4674245.0,628824533.0,214499355.0,6814740.0,-172499982.0,1238752907.0,1209801580.0,620224474.0,25863183.0,7315148977.0,7248891128.0,37206000.0,0.0,8677466951.0,4239987533.0,1572628538.0,4437479418.0,4421411421.0,-123565067.0,-123780751.0,6704711843.0,425994179.0,5770900848.0,3482048271.0,22202598.0,465232518.0,207025888.0,0.0,64786896.0,1195896596.0,1163398540.0,538592224.0,25387186.0,7280291764.0,7214352956.0,37486000.0,0.0,8415348725.0,4101326953.0,1704780906.0,4314021772.0,4297953775.0,60839635.0,60623951.0,73.0,74.0,same
155,open,gyeonggi,31,20050729,112.0,nursing_hospital,3727356228.0,609057643.0,3087298594.0,1903763407.0,7255354.0,22908869.0,22685659.0,886801.0,14459675.0,493153108.0,427804676.0,0.0,65348432.0,2177525614.0,2176872114.0,0.0,0.0,2670678722.0,1762973543.0,1466846904.0,907705179.0,0.0,0.0,0.0,3669343091.0,647855195.0,2974183562.0,1890014261.0,3890358.0,32419722.0,24547082.0,4080.0,18770890.0,442442352.0,417878045.0,0.0,24564307.0,2181325098.0,2180671598.0,0.0,0.0,2623767450.0,1735572518.0,500000000.0,888194932.0,0.0,0.0,0.0,50.0,50.0,same
159,open,gyeongbuk,113,20120614,371.0,nursing_hospital,22182833325.0,0.0,21149339373.0,11431230585.0,159408324.0,789142893.0,434378222.0,44353960.0,359405423.0,3379067297.0,3273840865.0,2932880403.0,105226432.0,20875402338.0,20671582338.0,203820000.0,0.0,14191230683.0,11517916228.0,1400000000.0,2673314455.0,825000000.0,10063238952.0,5794042630.0,17035303266.0,0.0,16457635498.0,9426268884.0,235232889.0,527167016.0,492448544.0,35896570.0,249837071.0,2465580423.0,2414473983.0,1729350229.0,51106440.0,22814367039.0,22111434373.0,178820000.0,0.0,14248205097.0,7363205097.0,3512623130.0,6890000000.0,6890000000.0,11031742365.0,5794042630.0,200.0,200.0,same
160,open,gyeongnam,156,20080102,184.0,nursing_hospital,4820682660.0,273492440.0,4340858096.0,2684587544.0,23999783.0,166975228.0,159602262.0,0.0,63356679.0,1165242567.0,1141298140.0,0.0,23944427.0,7185170208.0,7165341613.0,0.0,0.0,5375173294.0,2015173294.0,1398548025.0,3360000000.0,3360000000.0,2975239481.0,0.0,4230518701.0,213496407.0,4394447341.0,2495426129.0,14632665.0,192434876.0,170428859.0,0.0,-555227258.0,941750008.0,917136422.0,0.0,24613586.0,7299028539.0,7252484447.0,0.0,0.0,5328027592.0,1968027592.0,1437468981.0,3360000000.0,3360000000.0,2912750955.0,0.0,72.0,72.0,same
162,open,gyeongbuk,25,20090220,118.0,hospital,3181412670.0,523082496.0,3177860862.0,1626052720.0,157182796.0,179484467.0,121356136.0,0.0,-541832359.0,2144308762.0,2078164257.0,38002190.0,0.0,7238835416.0,7232909416.0,0.0,0.0,7089935634.0,2125394457.0,1391687482.0,4964541177.0,4250000000.0,2293208544.0,26167024.0,4468021810.0,678532410.0,3670165594.0,2170778341.0,101710547.0,112074021.0,100498219.0,10077510.0,98882822.0,2530173852.0,2433911120.0,614493270.0,62048901.0,4844458673.0,4735361171.0,0.0,0.0,4540522032.0,1091695948.0,457745056.0,3448826084.0,2730000000.0,2834110493.0,567068973.0,4.0,62.0,change
163,open,gyeonggi,18,20121220,0.0,clinic,20970835394.0,11468904553.0,8325000838.0,4065724023.0,102803725.0,1130640294.0,352004568.0,81205325.0,67888109.0,8491667516.0,8117434690.0,4470385.0,374232826.0,4775362350.0,3345685508.0,1354400000.0,0.0,11529607985.0,6862113962.0,1340065172.0,4667494023.0,2328724433.0,1737421881.0,0.0,18474101349.0,9910495688.0,7294101479.0,3241632817.0,88879599.0,555976895.0,279073848.0,201515790.0,600891096.0,7117556473.0,6846458543.0,10254976.0,271097930.0,4417300738.0,3249642394.0,1121500000.0,0.0,9744442321.0,5257776809.0,1345785843.0,4486665512.0,2230000000.0,1790414890.0,0.0,152.0,127.0,same
164, close,jeonbuk,136,20050321,326.0,nursing_hospital,2179020670.0,312206615.0,1507567008.0,907395730.0,33436412.0,208281214.0,18920952.0,0.0,184402245.0,3535249679.0,3432644103.0,3132667033.0,102605576.0,16681779738.0,16651052086.0,0.0,0.0,12496838310.0,5800803717.0,1309874205.0,6696034593.0,4089146674.0,7720191107.0,7720191107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,320.0,same
166,open,gyeongnam,153,19930525,135.0,hospital,19820211573.0,0.0,19268822664.0,10170783350.0,677234658.0,852105378.0,71182616.0,88220540.0,288297649.0,7469546939.0,7247009994.0,9080400.0,222536945.0,6112290857.0,5670290577.0,0.0,0.0,7832408821.0,3702887024.0,1300000000.0,4129521797.0,1610000000.0,5749428975.0,0.0,18019873815.0,0.0,17884806691.0,9343406747.0,632784272.0,477447263.0,91186061.0,33234030.0,257170103.0,7058269302.0,6857386370.0,576240245.0,198781859.0,7496603455.0,5928822579.0,0.0,0.0,8851682335.0,6393012155.0,4462197593.0,2458670180.0,0.0,5703190422.0,0.0,212.0,204.0,same
168,open,gyeongbuk,8,20061101,119.0,nursing_hospital,3032307576.0,0.0,2743241790.0,1850683610.0,1687838.0,240125262.0,53306929.0,0.0,50628362.0,1375235602.0,1375235602.0,976488969.0,0.0,1797718878.0,1776203444.0,10922100.0,0.0,2782354225.0,2782354225.0,1190000000.0,0.0,0.0,390600255.0,0.0,2576710770.0,0.0,2539010571.0,1661372460.0,10116455.0,172741916.0,57048366.0,0.0,-124925262.0,1474948014.0,1474948014.0,1067153986.0,0.0,1792331324.0,1770815890.0,10922100.0,0.0,2927307445.0,2927307445.0,1210000000.0,0.0,0.0,339971893.0,0.0,48.0,48.0,same
169,open,jeonbuk,136,19980525,148.0,nursing_hospital,4585947110.0,0.0,4353536594.0,2717990950.0,9520.0,144772072.0,144763072.0,6354962.0,81293002.0,886164061.0,766087411.0,668817345.0,9142090.0,3339274919.0,3328434919.0,10840000.0,0.0,3120289942.0,1545289942.0,1170537499.0,1580000000.0,1580000000.0,1105149038.0,1215372032.0,4489269191.0,0.0,4243365969.0,2611847461.0,44612307.0,228450298.0,136790055.0,0.0,62065231.0,994878709.0,870155401.0,619023839.0,9753288.0,3266433815.0,3255593815.0,10840000.0,0.0,3237456488.0,1642456488.0,1218987340.0,1600000000.0,1600000000.0,1023856036.0,1215372032.0,84.0,80.0,same
170,open,choongbuk,163,20040503,178.0,hospital,7635033185.0,1105648415.0,5025945933.0,2983431057.0,56882331.0,649871226.0,138719144.0,390707290.0,519742652.0,3749386943.0,3749386943.0,563299007.0,0.0,17071275951.0,17007615951.0,33000000.0,0.0,15761771313.0,4977715873.0,1170000000.0,10784055440.0,7909784318.0,5058891581.0,4133047781.0,7152077089.0,984055067.0,4341348567.0,2645334210.0,34726401.0,838076990.0,41054637.0,99922050.0,923400816.0,5566386987.0,5566386987.0,593604480.0,0.0,6771102543.0,6035742543.0,704700000.0,0.0,7798340601.0,712543391.0,3000000.0,7085797210.0,4360620780.0,4539148929.0,3613305129.0,77.0,57.0,same
171,open,gyeonggi,27,20120627,110.0,nursing_hospital,3406805440.0,101664431.0,3270737840.0,1902775696.0,3731130.0,34452664.0,33447044.0,555943.0,3125692.0,1168077112.0,1031040291.0,379640537.0,137036821.0,2138047001.0,1380818932.0,615000000.0,0.0,1715081673.0,1674233326.0,1147413614.0,40848347.0,0.0,1591042440.0,0.0,3717776540.0,122463478.0,3498397989.0,1939870748.0,12063743.0,30283190.0,27160860.0,8787370.0,69908256.0,730020143.0,657805006.0,418252464.0,72215137.0,2056783657.0,1417235335.0,615500000.0,0.0,1198887052.0,1138859425.0,762047310.0,60027627.0,0.0,1587916748.0,0.0,64.0,60.0,same
173,open,jeonbuk,147,19960201,174.0,nursing_hospital,4560950980.0,0.0,4476162141.0,2970504520.0,4320766.0,35049996.0,33765714.0,0.0,54059609.0,595869820.0,595869820.0,591287262.0,0.0,4017965247.0,3972170052.0,300000.0,0.0,3206506157.0,3206506157.0,1133738704.0,0.0,0.0,1407328910.0,0.0,4947558930.0,0.0,4526847413.0,2686624470.0,3629941.0,37342806.0,35626335.0,0.0,386998652.0,606930006.0,606930006.0,597153373.0,0.0,3931029297.0,3882126635.0,300000.0,0.0,3184690002.0,3184690002.0,1085386585.0,0.0,0.0,1353269301.0,0.0,113.0,95.0,same
176,open,choongnam,167,20140211,132.0,nursing_hospital,3636213460.0,0.0,3482038513.0,1501973920.0,14660591.0,86467211.0,79466829.0,13728780.0,68639547.0,2558458257.0,2484679631.0,0.0,73778626.0,2870205701.0,2578795301.0,291410400.0,0.0,2427467276.0,1327467276.0,1091589060.0,1100000000.0,1100000000.0,3001196682.0,0.0,3498255740.0,0.0,3284151744.0,1440826940.0,48361247.0,171601490.0,63350124.0,25150200.0,65713553.0,1570251790.0,1541559788.0,0.0,28692002.0,2693610386.0,2669090386.0,24520000.0,0.0,1331305041.0,1331305041.0,1088474640.0,0.0,0.0,2932557135.0,0.0,65.0,65.0,same
177,open,daejeon,47,19840218,0.0,clinic,1889868160.0,112831634.0,1694669688.0,1077318381.0,775718.0,88591335.0,44166097.0,0.0,-5448779.0,156429738.0,136801297.0,0.0,19628441.0,2259644104.0,2259454904.0,189200.0,0.0,1579396583.0,1579396583.0,1078728901.0,0.0,0.0,836677259.0,0.0,1554736752.0,81392482.0,1501394890.0,902523373.0,1667278.0,99406790.0,43509776.0,3212000.0,-129002132.0,165019848.0,135149527.0,0.0,29870321.0,2304934258.0,2289745058.0,15189200.0,0.0,1627828068.0,1627828068.0,1078103331.0,0.0,0.0,842126038.0,0.0,35.0,32.0,same
179,open,gangwon,2,20050704,27.0,hospital,6289384698.0,559995789.0,5639371892.0,3534244170.0,240526050.0,213741618.0,86556060.0,36785553.0,80015896.0,2426713126.0,2411774833.0,0.0,14938293.0,5174547326.0,4357100946.0,7500000.0,0.0,4155435091.0,1246455288.0,1058338645.0,2908979803.0,750000000.0,3445825361.0,0.0,6110888930.0,470661504.0,5570614879.0,3577377760.0,218285119.0,89604837.0,67859301.0,29293779.0,168999050.0,2615138960.0,2558202417.0,2265906.0,56936543.0,5149757803.0,4317687277.0,0.0,0.0,4201229110.0,1326449408.0,1084996577.0,2874779702.0,870000000.0,3563667653.0,0.0,87.0,90.0,same
182,open,gyeongnam,101,20110105,164.0,nursing_hospital,3158287120.0,0.0,2871188170.0,1724611632.0,42086155.0,96397714.0,33367364.0,13752849.0,219034542.0,806415124.0,806415124.0,375894504.0,0.0,2226761694.0,1948486577.0,78000000.0,0.0,1486343856.0,1284381057.0,1000000000.0,201962799.0,0.0,1546832962.0,0.0,3021570554.0,0.0,2851573317.0,1732276153.0,8512397.0,115799213.0,33126030.0,16300.0,62694121.0,644727406.0,644727406.0,245612720.0,0.0,2127562465.0,2019562465.0,78000000.0,0.0,1444491451.0,1283115680.0,1000000000.0,161375771.0,0.0,1327798420.0,0.0,54.0,57.0,same
183,open,gyeongbuk,171,20071210,272.0,nursing_hospital,7773840222.0,0.0,7250000089.0,3535953490.0,9130131.0,145061638.0,93909038.0,62786300.0,325122326.0,1262179844.0,1242915553.0,5316000.0,19264291.0,9651415811.0,9326984694.0,259520000.0,0.0,3601113812.0,1637753812.0,1000000000.0,1963360000.0,1963360000.0,7312481843.0,0.0,8037916238.0,0.0,7240013564.0,3565235640.0,4937557.0,151273048.0,101774070.0,130207660.0,521359523.0,1065771628.0,1035899305.0,0.0,29872323.0,9649572262.0,9348268029.0,261520000.0,0.0,3740236153.0,1682693279.0,1000000000.0,2057542874.0,1963360000.0,6975107737.0,0.0,105.0,113.0,same
187,open,gyeonggi,96,20091009,445.0,nursing_hospital,16040269195.0,997606904.0,14328146183.0,8069417765.0,484055204.0,317440621.0,220749130.0,0.0,881130691.0,3089401900.0,3027247021.0,2832728154.0,62154879.0,12463310279.0,11653244003.0,356335670.0,0.0,9265153949.0,2948013092.0,855582275.0,6317140857.0,5428286689.0,6287558230.0,0.0,14062110863.0,838828791.0,12498766958.0,6754447050.0,1221733729.0,1414039695.0,238537265.0,0.0,532209148.0,2587582723.0,2526790245.0,2116472880.0,60792478.0,13250816463.0,12494019510.0,314420670.0,0.0,10346971647.0,3840601623.0,1087792874.0,6506370024.0,5484286689.0,5491427539.0,0.0,170.0,170.0,same
190,open,choongnam,94,20080129,24.0,nursing_hospital,2707913302.0,114450149.0,2851076112.0,1632665669.0,86168978.0,132403149.0,124167516.0,59990.0,-303907120.0,1935352281.0,1917960465.0,61972724.0,17391816.0,2368180138.0,2297780116.0,53900000.0,0.0,3456400747.0,1473553080.0,800628426.0,1982847667.0,1982847667.0,847131672.0,0.0,2579446820.0,109274348.0,2748336659.0,1406660465.0,109810953.0,116277519.0,104169621.0,0.0,-284630753.0,1950442315.0,1928897752.0,68423742.0,21544563.0,2695554655.0,2626748637.0,52360000.0,0.0,3494958178.0,1514531130.0,695128465.0,1980427048.0,1980427048.0,1151038792.0,0.0,50.0,52.0,same
191,open,gyeongnam,101,19890331,84.0,nursing_hospital,10647091981.0,967696076.0,9770809764.0,6455269020.0,207952862.0,348683260.0,249921361.0,54732450.0,-286876707.0,3600187215.0,3501247824.0,1167730841.0,98939391.0,8126053860.0,6711192556.0,176054100.0,0.0,8178294826.0,1650788514.0,800000000.0,6527506312.0,5832918511.0,3547946249.0,0.0,11081603006.0,969602382.0,9806518426.0,6476989260.0,407029861.0,497179113.0,278399673.0,0.0,215332946.0,3941833575.0,3857512750.0,1113566910.0,84320825.0,8259830886.0,6854712117.0,176054100.0,0.0,8366841505.0,2198761837.0,998811991.0,6168079668.0,5439140691.0,3834822956.0,0.0,140.0,138.0,same
192,open,choongnam,28,20011221,0.0,traditional_clinic,5961811521.0,5770950605.0,0.0,0.0,55672361.0,104120176.0,0.0,0.0,142413101.0,988933060.0,958341634.0,512711425.0,30591426.0,2286591951.0,1921541951.0,365050000.0,0.0,2354158255.0,1202171111.0,799675027.0,1151987144.0,999345696.0,921366756.0,0.0,6148148498.0,5860761306.0,0.0,0.0,39511949.0,81487714.0,0.0,0.0,245411427.0,1026390091.0,995930891.0,445325111.0,30459200.0,2175889460.0,1810839460.0,365050000.0,0.0,2398694011.0,1231391378.0,929675027.0,1167302633.0,995893096.0,803585540.0,0.0,67.0,67.0,same
194,open,busan,67,20110614,115.0,nursing_hospital,3603244610.0,97299642.0,3139340298.0,1934447480.0,60351052.0,212860465.0,212860463.0,592260.0,213502997.0,1227343466.0,1217018466.0,543144174.0,10325000.0,9092248465.0,8024758987.0,490500000.0,0.0,5255032448.0,1052152711.0,768340527.0,4202879737.0,4202879737.0,5064559483.0,0.0,3586606040.0,117687279.0,3187320474.0,1803387510.0,29854174.0,301010806.0,300773116.0,0.0,10441655.0,1298868300.0,1287618300.0,532827704.0,11250000.0,9259160924.0,8270503217.0,490500000.0,0.0,5515384298.0,1233562243.0,870354016.0,4281822055.0,4281822055.0,5042644926.0,0.0,75.0,74.0,same
195,open,daegu,43,20070912,194.0,hospital,9310168399.0,1079122076.0,7674704874.0,4473314850.0,9104460.0,407921278.0,302674990.0,0.0,157524631.0,978100715.0,824891075.0,216851561.0,153206830.0,8981910686.0,8696915686.0,284995000.0,0.0,8182226013.0,3449793597.0,750000000.0,4732432416.0,4577432416.0,1777785388.0,0.0,7162359833.0,973033043.0,6500775721.0,3618767663.0,1361057.0,362180140.0,271311494.0,7188440.0,-679456454.0,871763398.0,718541197.0,563089307.0,153222201.0,9093623718.0,8613913033.0,479710685.0,0.0,8345126359.0,3347891671.0,800000000.0,4997234688.0,4842234688.0,1620260757.0,0.0,77.0,79.0,same
197,open,daegu,43,19990811,33.0,hospital,5609271774.0,0.0,5364238546.0,3124633000.0,107551043.0,70852609.0,70852609.0,78658530.0,203073132.0,1283350179.0,1247869687.0,0.0,35480492.0,5569869787.0,4882944770.0,686925017.0,0.0,2373122234.0,1273122234.0,740773419.0,1100000000.0,0.0,4480097732.0,0.0,5625557316.0,0.0,5209122228.0,3124463121.0,51913734.0,33137355.0,33137355.0,79265330.0,355946137.0,1211745869.0,1179685645.0,0.0,32060224.0,5699405326.0,5012480309.0,686925017.0,0.0,2634126595.0,1375626595.0,954921539.0,1258500000.0,0.0,4277024600.0,0.0,95.0,97.0,same
200,open,busan,62,19831207,163.0,general_hospital,17078280044.0,13483999574.0,3740457560.0,0.0,619625591.0,427782338.0,392064064.0,0.0,45666163.0,2616439890.0,2473847991.0,0.0,142591899.0,16510214399.0,16157114449.0,0.0,0.0,15376480280.0,6265859637.0,650677694.0,9110620643.0,9029963823.0,3750174009.0,0.0,16604170609.0,13112227920.0,3638218628.0,0.0,576412417.0,397685953.0,386333118.0,0.0,32450525.0,2228535993.0,2106914293.0,0.0,121621700.0,15978576147.0,15925845297.0,0.0,0.0,14502604294.0,4806260300.0,927754670.0,9696343994.0,9459726678.0,3704507846.0,0.0,212.0,212.0,same
202,open,jeonnam,110,19880618,139.0,hospital,9212685147.0,1532127295.0,7146826322.0,3647429120.0,29746681.0,270744162.0,216276897.0,0.0,292734049.0,5952626476.0,5719790010.0,5136717251.0,232836466.0,9304105187.0,8637023324.0,1462420.0,0.0,16256505507.0,12866505507.0,639420000.0,3390000000.0,2890000000.0,-999773844.0,0.0,9752084790.0,1698987784.0,7650329812.0,3962101980.0,140770053.0,324465233.0,234272882.0,0.0,219072014.0,6167035323.0,5855941182.0,4916058763.0,311094141.0,9022870146.0,8472243324.0,5465420.0,0.0,16482413362.0,13092413362.0,837000000.0,3390000000.0,2890000000.0,-1292507893.0,0.0,125.0,125.0,change
203,open,daejeon,50,20061016,163.0,nursing_hospital,4960650700.0,378853347.0,4255827832.0,2460193400.0,53356921.0,236839636.0,99440356.0,23212200.0,119274606.0,1105781692.0,1099906152.0,0.0,5875540.0,4707572693.0,4541294454.0,1195000.0,0.0,3453501302.0,979476518.0,632555468.0,2474024784.0,1773020000.0,2359853083.0,1228047083.0,4915800180.0,359558795.0,4100431553.0,2365337858.0,34339304.0,291923377.0,78833442.0,10932420.0,187293339.0,1050633643.0,1044175189.0,0.0,6458454.0,4499197427.0,4396251874.0,1195000.0,0.0,3309252593.0,589572331.0,223836784.0,2719680262.0,2122750000.0,2240578477.0,1108772477.0,72.0,72.0,same
204,open,gyeongbuk,132,20090701,29.0,clinic,2544681333.0,185403666.0,2162552738.0,1386496770.0,37865186.0,63956411.0,63351740.0,0.0,170633704.0,1423337612.0,1097122682.0,99215878.0,2893195.0,1970288849.0,1901292049.0,38139000.0,0.0,2093003638.0,1093003638.0,630000000.0,1000000000.0,1000000000.0,1300622823.0,179092584.0,2441889380.0,181699815.0,2031396546.0,1392106304.0,59277680.0,98306927.0,60969286.0,0.0,189763772.0,1016804504.0,957102875.0,89273225.0,2054789.0,1959162849.0,1898410049.0,29895000.0,0.0,1819301704.0,819301704.0,630000000.0,1000000000.0,1000000000.0,1156665649.0,35135410.0,20.0,19.0,same
205,open,gyeongnam,32,20070822,80.0,nursing_hospital,1447423370.0,188587415.0,1158860847.0,860773090.0,24905355.0,32708225.0,27284675.0,9315580.0,82856658.0,748620856.0,744443740.0,229137320.0,4177116.0,1406985935.0,1323220767.0,2090000.0,0.0,1060627438.0,851052049.0,625000000.0,209575389.0,209575389.0,1094979353.0,237514353.0,1485573370.0,173299410.0,1256575572.0,930403430.0,47198680.0,59905043.0,59628631.0,2995410.0,39996615.0,640011682.0,634709312.0,116044900.0,5302370.0,1401737470.0,1310201110.0,0.0,0.0,1029626457.0,801670794.0,615000000.0,227955663.0,227955663.0,1012122695.0,154657695.0,32.0,37.0,change
208,open,gyeongbuk,95,20031229,63.0,hospital,5423601276.0,610814095.0,4750905704.0,2489826510.0,32865748.0,0.0,113003550.0,0.0,94747225.0,2534004629.0,2521630529.0,4384920.0,12374100.0,3321908394.0,3316388394.0,5520000.0,0.0,4719856486.0,1978085844.0,551451415.0,2741770642.0,2707261937.0,1136056537.0,233564737.0,5260835477.0,545785601.0,4483510776.0,2356896400.0,55467932.0,0.0,210193986.0,0.0,287007032.0,1810593954.0,1799857954.0,0.0,10736000.0,3472938146.0,3472418146.0,520000.0,0.0,4127075811.0,1257652438.0,398294315.0,2869423373.0,2737997581.0,1156456289.0,253964489.0,60.0,60.0,change
211,open,gyeongnam,174,20121022,62.0,hospital,6923501908.0,910927882.0,5347124884.0,2327088756.0,164850301.0,889853708.0,269203575.0,0.0,-59554265.0,1624753493.0,1565268283.0,1062342033.0,59485210.0,9770013636.0,9348541430.0,62000000.0,0.0,7732424145.0,609822441.0,500000000.0,7122601704.0,6566494796.0,3662342984.0,0.0,4668442870.0,680140030.0,4309589884.0,2047866940.0,21817301.0,287951620.0,158125701.0,0.0,-587421363.0,831512413.0,769069305.0,313264260.0,62443108.0,9625376628.0,9424372478.0,43000000.0,0.0,6734991792.0,1464061792.0,500000000.0,5270930000.0,5270930000.0,3721897249.0,0.0,89.0,89.0,change
216,open,gyeongnam,75,20160128,192.0,nursing_hospital,5797472935.0,0.0,5054568500.0,2611141644.0,89908565.0,593037032.0,184635214.0,15579654.0,224196314.0,2038937929.0,1813059697.0,376041841.0,132791206.0,5593103769.0,5475503769.0,117600000.0,0.0,3433619699.0,947586292.0,460000000.0,2486033407.0,2486033407.0,4198421999.0,325640999.0,3369586780.0,0.0,3206743024.0,1849025470.0,54961677.0,116360748.0,102307837.0,0.0,101444685.0,1004630950.0,920080950.0,523125269.0,84550000.0,6205033230.0,6093433230.0,99600000.0,0.0,3235438495.0,1235438495.0,500000000.0,2000000000.0,2000000000.0,3974225685.0,101444685.0,88.0,75.0,same
217,open,jeonbuk,26,20131202,171.0,nursing_hospital,4725730450.0,303701697.0,4121940036.0,2432997390.0,19028897.0,171270517.0,109732873.0,8910060.0,138937037.0,1582284364.0,1506154249.0,1422268975.0,76130115.0,4998707916.0,4974651916.0,24056000.0,0.0,3547085439.0,877315366.0,456000000.0,2669770073.0,2504060000.0,3033906841.0,720633000.0,4609725770.0,306122420.0,4025566727.0,2423381962.0,13522510.0,205408608.0,119884500.0,0.0,86150525.0,1397578726.0,1344591877.0,1301901015.0,52986849.0,5127734719.0,5101878719.0,25856000.0,0.0,3630343641.0,766961291.0,358115085.0,2863382350.0,2651780000.0,2894969804.0,720633000.0,95.0,95.0,same
218,open,gyeongbuk,8,20141028,168.0,nursing_hospital,4583728050.0,0.0,4283123967.0,2383593130.0,21013603.0,184727441.0,173869761.0,19484510.0,117405735.0,1166191369.0,1166191369.0,0.0,0.0,5821804520.0,5798749520.0,23055000.0,0.0,4195644288.0,941979660.0,455000000.0,3253664628.0,3242405068.0,2792351601.0,0.0,4045477870.0,0.0,3568759573.0,2097369855.0,49923028.0,162001765.0,152132872.0,0.0,364639560.0,727839528.0,724159258.0,0.0,3680270.0,4234076072.0,4211021072.0,23055000.0,0.0,3851402854.0,1533853698.0,0.0,2317549156.0,2300000000.0,1110512746.0,0.0,78.0,87.0,same
226,open,gyeongbuk,166,19990127,18.0,nursing_hospital,3961063760.0,0.0,3666161252.0,2217064014.0,692310133.0,75268438.0,61767433.0,11105500.0,900838703.0,2197992142.0,2161740308.0,83720.0,27554858.0,4435078996.0,4129264976.0,39203000.0,0.0,2320962586.0,588149718.0,389890526.0,1732812868.0,1536560000.0,4312108552.0,0.0,3981152323.0,0.0,3943419607.0,2213635210.0,410729273.0,79137174.0,65136124.0,466150.0,368858665.0,1505429808.0,1467279872.0,77930.0,32380004.0,4384239508.0,4198692975.0,20051000.0,0.0,2478399467.0,675242186.0,450000000.0,1803157281.0,1576560000.0,3411269849.0,0.0,50.0,49.0,same
227,open,ulsan,125,20150701,113.0,nursing_hospital,2750405748.0,67785247.0,2679970934.0,1908687413.0,33172563.0,46838096.0,39330601.0,23760.0,-11039726.0,410557265.0,390612408.0,271181283.0,18038659.0,2388729410.0,2283950289.0,100000000.0,0.0,1765105549.0,738969414.0,349764087.0,1026136135.0,890000000.0,1034181126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,same
230,open,choongbuk,150,20090902,120.0,nursing_hospital,5134000459.0,0.0,4283434103.0,2885928460.0,42996684.0,893563040.0,590734083.0,0.0,0.0,2728567927.0,2515657282.0,1711342256.0,166459321.0,6088826739.0,5972182739.0,31405000.0,0.0,6416069105.0,1222089162.0,325405779.0,5193979943.0,3119960000.0,2401325561.0,0.0,5005326364.0,0.0,4075798063.0,2631017560.0,65487351.0,795842804.0,148925084.0,0.0,199172848.0,2572763798.0,2365414188.0,1610593687.0,166125301.0,6169651679.0,6050102679.0,34310000.0,0.0,6297134616.0,1632708912.0,384835959.0,4664425704.0,2882629560.0,2445280861.0,0.0,70.0,70.0,same
